id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de
1553,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,242,242,5879,15,149,64,11,0.0118,10,6,7,0.0207,26444
1554,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,285,285,5879,16,182,84,11,0.0115,17,12,10,0.0174,26444
1555,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,306,306,5879,15,283,107,16,0.0106,20,13,13,0.0164,26444
1556,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,282,282,5879,16,265,136,15,0.0127,11,6,9,0.0078,26444
1557,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,290,290,5879,16,237,129,15,0.0116,17,13,11,0.0122,26444
1558,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,288,288,5879,16,287,119,13,0.0103,17,12,11,0.0092,26444
1559,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,5,FALSE,1,266,266,5879,16,233,135,11,0.0129,9,6,9,0.0277,26444
155,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,278,278,5879,17,144,69,13,0.0143,8,4,7,0.0227,26444
1560,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,6,FALSE,1,298,298,5879,16,229,107,14,0.012,22,13,14,0.0201,26444
1561,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,7,FALSE,1,272,272,5879,15,299,124,18,0.011,16,9,14,0.0208,26444
1562,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,8,FALSE,1,245,245,5879,14,178,82,8,0.006,11,9,9,0.023,26444
1563,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,9,FALSE,1,181,181,5879,15,174,110,11,0.0078,16,13,9,0.0195,26444
1564,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,10,FALSE,1,140,140,5879,15,145,106,8,0.0111,9,8,4,0.017,26444
1565,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,11,FALSE,1,97,97,5879,13,48,48,4,0.0298,5,5,4,0.0291,26444
1566,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,12,FALSE,1,288,288,5879,16,263,84,18,0.0093,17,14,11,0.0192,26444
1567,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,13,FALSE,1,274,274,5879,17,281,120,18,0.0089,12,9,9,0.0184,26444
1568,unsigned,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,14,FALSE,1,272,272,5879,15.5,379,173,21,0.0108,11,7,9,0.015,26444
1569,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,1,FALSE,1,294,294,5879,16,149,66,9,0.0099,11,9,7,0.0191,26444
156,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,281,281,5879,17,126,78,12,0.015,10,7,7,0.0172,26444
1570,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,2,FALSE,1,294,294,5879,16,118,57,10,0.0079,11,8,7,0.0221,26444
1571,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,3,FALSE,1,296,296,5879,16,144,52,9,0.0087,13,8,9,0.0181,26444
1572,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,4,FALSE,1,308,308,5879,16,139,63,9,0.0078,17,12,8,0.0159,26444
1573,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,5,FALSE,1,273,273,5879,16,187,77,10,0.0073,14,10,9,0.0211,26444
1574,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,6,FALSE,1,292,292,5879,16,129,73,7,0.007,6,4,6,0.0138,26444
1575,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,7,FALSE,1,296,296,5879,16,157,62,7,0.0053,6,4,6,0.0103,26444
1576,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,8,FALSE,1,300,300,5879,16,133,62,6,0.0056,13,10,8,0.0188,26444
1577,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,9,FALSE,1,294,294,5879,16,151,71,7,0.0088,9,5,9,0.0155,26444
1578,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,10,FALSE,1,274,274,5879,17,164,83,8,0.0099,9,7,6,0.0117,26444
1579,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,11,FALSE,1,273,273,5879,17,161,86,12,0.0095,14,11,9,0.0198,26444
157,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,290,290,5879,17,111,76,12,0.0176,10,8,7,0.0188,26444
1580,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,12,FALSE,1,260,260,5879,16.5,147,57,9,0.006,14,11,9,0.0137,26444
1581,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,13,FALSE,1,266,266,5879,16,209,89,10,0.0094,7,3,7,0.009,26444
1582,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor,14,FALSE,1,248,248,5879,16,199,77,11,0.0072,13,8,11,0.0202,26444
1583,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,1,FALSE,1,298,298,5879,15,152,58,9,0.0126,8,5,6,0.0117,26444
1584,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,2,FALSE,1,290,290,5879,16,112,55,9,0.0142,10,8,8,0.0139,26444
1585,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,3,FALSE,1,287,287,5879,16,122,68,10,0.0143,9,7,7,0.0209,26444
1586,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,4,FALSE,1,282,282,5879,16,183,70,11,0.0131,10,8,6,0.0235,26444
1587,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,5,FALSE,1,299,299,5879,15,187,62,12,0.0125,13,7,10,0.0158,26444
1588,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,6,FALSE,1,306,306,5879,15,152,60,10,0.0094,19,14,14,0.0164,26444
1589,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,7,FALSE,1,293,293,5879,16,93,63,9,0.0087,9,6,6,0.0035,26444
158,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,279,279,5879,17,141,77,13,0.0204,13,11,8,0.0265,26444
1590,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,8,FALSE,1,285,285,5879,16,167,97,14,0.0145,9,5,6,0.0108,26444
1591,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,9,FALSE,1,275,275,5879,15,154,75,11,0.0112,6,3,6,0.0069,26444
1592,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,10,FALSE,1,264,264,5879,16,155,80,10,0.0114,6,3,6,0.0081,26444
1593,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,11,FALSE,1,270,270,5879,15,155,59,11,0.0099,10,6,7,0.0073,26444
1594,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,12,FALSE,1,281,281,5879,16,161,78,9,0.0129,8,6,5,0.0066,26444
1595,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,13,FALSE,1,251,251,5879,15,122,70,9,0.01,10,6,7,0.0099,26444
1596,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,14,FALSE,1,244,244,5879,15,94,77,7,0.0081,7,5,4,0.0164,26444
1597,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,1,FALSE,1,308,308,5879,15,144,102,9,0.0111,7,5,6,0.0204,26444
1598,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,2,FALSE,1,298,298,5879,16,128,68,6,0.0077,3,2,3,0.0075,26444
1599,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,3,FALSE,1,287,287,5879,16,117,76,8,0.009,5,4,5,0.0076,26444
159,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,272,272,5879,17,145,65,13,0.0133,9,6,7,0.0192,26444
15,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,1,FALSE,1,292,292,5879,16,132,62,6,0.0059,4,3,4,0.0086,26444
1600,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,4,FALSE,1,296,296,5879,16,96,61,5,0.006,3,2,3,0.0075,26444
1601,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,5,FALSE,1,290,290,5879,16,149,62,7,0.0056,4,3,4,0.0091,26444
1602,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,6,FALSE,1,283,283,5879,16,146,74,8,0.0099,5,3,5,0.0227,26444
1603,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,7,FALSE,1,291,291,5879,16,151,59,7,0.0085,4,3,4,0.0097,26444
1604,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,8,FALSE,1,299,299,5879,16,110,58,5,0.0053,5,2,5,0.0152,26444
1605,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,9,FALSE,1,282,282,5879,15,124,55,5,0.0059,4,3,4,0.0117,26444
1606,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,10,FALSE,1,268,268,5879,16.5,121,64,6,0.0089,4,3,4,0.0149,26444
1607,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,11,FALSE,1,283,283,5879,15,161,65,10,0.0092,6,2,6,0.0071,26444
1608,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,12,FALSE,1,285,285,5879,15,121,60,7,0.0066,4,2,4,0.0065,26444
1609,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,13,FALSE,1,264,264,5879,15,141,57,7,0.006,5,3,4,0.0145,26444
160,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,280,280,5879,16,114,70,11,0.0183,18,13,11,0.0254,26444
1610,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,14,FALSE,1,259,259,5879,16,166,83,10,0.0073,6,3,5,0.0088,26444
1611,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,289,289,5879,16,155,94,12,0.0108,18,14,11,0.0197,26444
1612,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,293,293,5879,16,170,98,14,0.0093,8,6,6,0.0133,26444
1613,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,287,287,5879,17,198,97,9,0.015,17,14,12,0.0182,26444
1614,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,280,280,5879,16,220,116,14,0.0128,13,10,9,0.018,26444
1615,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,287,287,5879,16,261,133,14,0.0105,14,10,7,0.0128,26444
1616,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,293,293,5879,17,272,97,15,0.0078,16,10,14,0.0177,26444
1617,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,302,302,5879,15,290,114,14,0.0104,14,9,9,0.0101,26444
1618,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,272,272,5879,15,260,147,13,0.0105,17,13,12,0.019,26444
1619,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,265,265,5879,15,222,156,15,0.0147,9,8,8,0.0164,26444
161,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,284,284,5879,16,168,103,13,0.0148,12,8,10,0.0212,26444
1620,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,209,209,5879,15,181,62,10,0.0091,13,11,7,0.0157,26444
1621,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,170,170,5879,14,125,61,7,0.0091,10,9,5,0.0115,26444
1622,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,284,284,5879,16.5,228,108,12,0.0114,13,10,9,0.0097,26444
1623,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,292,292,5879,16,277,142,13,0.0079,11,7,10,0.0152,26444
1624,unsigned,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,274,274,5879,16.5,272,105,18,0.0101,19,15,14,0.0192,26444
1625,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,1,FALSE,1,295,295,5879,16,229,73,10,0.0047,12,9,8,0.0178,26444
1626,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,2,FALSE,1,297,297,5879,16,219,81,11,0.0094,12,9,10,0.0128,26444
1627,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,3,FALSE,1,284,284,5879,16,204,104,13,0.0082,12,10,9,0.0128,26444
1628,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,4,FALSE,1,295,295,5879,16,249,111,13,0.0071,14,10,10,0.0144,26444
1629,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,5,FALSE,1,285,285,5879,17,223,118,12,0.0113,12,10,10,0.0134,26444
162,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,281,281,5879,16,135,70,12,0.0157,11,8,9,0.0243,26444
1630,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,6,FALSE,1,294,294,5879,16,205,88,9,0.0083,15,13,9,0.0147,26444
1631,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,7,FALSE,1,301,301,5879,15,259,99,13,0.0106,17,13,11,0.0147,26444
1632,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,8,FALSE,1,284,284,5879,16,254,129,14,0.0142,11,8,8,0.0112,26444
1633,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,9,FALSE,1,291,291,5879,15,201,109,10,0.0119,13,11,8,0.0165,26444
1634,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,10,FALSE,1,263,263,5879,16,217,86,9,0.0072,16,13,9,0.016,26444
1635,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,11,FALSE,1,271,271,5879,14,193,84,9,0.0087,11,8,8,0.0159,26444
1636,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,12,FALSE,1,259,259,5879,15,116,92,7,0.0072,12,12,6,0.0223,26444
1637,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,13,FALSE,1,230,230,5879,15.5,181,81,9,0.0055,12,9,7,0.0115,26444
1638,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor,14,FALSE,1,244,244,5879,15,202,87,9,0.0058,9,7,5,0.0109,26444
1639,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,1,FALSE,1,290,290,5879,17,171,87,9,0.0082,13,10,9,0.0243,26444
163,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,276,276,5879,16,142,73,15,0.0118,10,7,8,0.0287,26444
1640,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,2,FALSE,1,281,281,5879,17,248,85,12,0.0074,19,13,14,0.0182,26444
1641,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,3,FALSE,1,286,286,5879,16,221,66,10,0.0067,17,11,11,0.0166,26444
1642,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,4,FALSE,1,283,283,5879,16,179,93,10,0.0081,12,9,9,0.0175,26444
1643,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,5,FALSE,1,283,283,5879,16,152,70,8,0.0046,13,10,8,0.0219,26444
1644,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,6,FALSE,1,300,300,5879,16,174,68,11,0.0075,15,10,12,0.0182,26444
1645,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,7,FALSE,1,299,299,5879,16,225,73,11,0.0077,12,7,8,0.0152,26444
1646,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,8,FALSE,1,279,279,5879,15,233,68,9,0.0075,12,8,9,0.0153,26444
1647,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,9,FALSE,1,278,278,5879,15,223,70,10,0.0078,14,9,9,0.0107,26444
1648,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,10,FALSE,1,266,266,5879,15,213,69,10,0.0066,12,7,9,0.0096,26444
1649,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,11,FALSE,1,236,236,5879,16,205,62,10,0.0055,12,7,9,0.0111,26444
164,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,283,283,5879,15,163,127,16,0.0229,17,14,10,0.0249,26444
1650,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,12,FALSE,1,238,238,5879,15,183,88,10,0.0101,10,7,7,0.0138,26444
1651,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,13,FALSE,1,270,270,5879,17,205,70,8,0.0045,10,7,8,0.0126,26444
1652,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,14,FALSE,1,268,268,5879,17,211,75,12,0.0073,7,4,6,0.0059,26444
1653,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,1,FALSE,1,300,300,5879,15,179,79,13,0.0077,13,10,6,0.0169,26444
1654,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,2,FALSE,1,289,289,5879,16,180,70,11,0.0078,8,6,5,0.019,26444
1655,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,3,FALSE,1,293,293,5879,15,235,97,14,0.0099,11,9,6,0.0156,26444
1656,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,4,FALSE,1,297,297,5879,16,200,66,10,0.0058,14,11,7,0.0143,26444
1657,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,5,FALSE,1,295,295,5879,16,201,97,14,0.0082,13,11,6,0.0156,26444
1658,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,6,FALSE,1,287,287,5879,15,153,55,9,0.0047,11,9,6,0.0165,26444
1659,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,7,FALSE,1,304,304,5879,15,128,63,8,0.0078,13,12,9,0.026,26444
165,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,274,274,5879,16,124,61,11,0.0135,13,11,9,0.0314,26444
1660,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,8,FALSE,1,286,286,5879,15,143,60,8,0.0093,10,8,5,0.0094,26444
1661,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,9,FALSE,1,271,271,5879,15,171,77,12,0.0092,12,10,6,0.0125,26444
1662,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,10,FALSE,1,268,268,5879,15,223,92,11,0.0086,10,9,5,0.0145,26444
1663,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,11,FALSE,1,264,264,5879,15,251,99,14,0.0097,14,10,10,0.0214,26444
1664,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,12,FALSE,1,239,239,5879,15,156,113,10,0.013,7,6,5,0.0263,26444
1665,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,13,FALSE,1,231,231,5879,15,127,91,11,0.0118,10,8,6,0.0173,26444
1666,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,14,FALSE,1,217,217,5879,15,176,69,10,0.0048,14,10,9,0.007,26444
1667,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,1,FALSE,1,295,295,5879,16,243,129,16,0.0139,15,12,12,0.0253,26444
1668,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,2,FALSE,1,303,303,5879,15,287,125,16,0.0079,14,9,12,0.0109,26444
1669,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,3,FALSE,1,294,294,5879,16,241,86,15,0.0095,21,15,15,0.0188,26444
166,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,280,280,5879,16,150,82,16,0.0164,14,10,10,0.0302,26444
1670,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,4,FALSE,1,290,290,5879,16,200,81,13,0.0105,16,13,13,0.0149,26444
1671,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,5,FALSE,1,293,293,5879,16,267,78,16,0.0106,18,11,14,0.015,26444
1672,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,301,301,5879,15,245,69,14,0.0082,21,13,14,0.0197,26444
1673,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,279,279,5879,16,132,66,10,0.0075,18,10,8,0.0196,26444
1674,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,249,249,5879,15,207,124,15,0.012,19,16,12,0.0174,26444
1675,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,201,201,5879,14,241,111,14,0.0103,19,16,12,0.0169,26444
1676,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,159,159,5879,14,128,83,11,0.0113,18,12,8,0.0134,26444
1677,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,107,107,5879,14,46,46,4,0.009,8,8,3,0.0272,26444
1678,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,271,271,5879,17,273,134,17,0.0148,25,17,17,0.0167,26444
1679,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,289,289,5879,16,282,87,20,0.0101,19,12,13,0.0128,26444
167,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,289,289,5879,16,139,70,13,0.017,16,12,11,0.0295,26444
1680,unsigned,1,FALSE,FALSE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,281,281,5879,17,228,84,15,0.0098,18,13,12,0.0213,26444
1681,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,1,FALSE,1,285,285,5879,16,235,80,16,0.0061,18,14,13,0.0176,26444
1682,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,2,FALSE,1,287,287,5879,17,270,94,16,0.0078,20,16,13,0.0183,26444
1683,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,294,294,5879,15,252,84,19,0.0071,19,14,14,0.0244,26444
1684,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,307,307,5879,15,310,93,17,0.0073,17,12,14,0.0187,26444
1685,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,288,288,5879,16,311,85,17,0.0073,15,9,14,0.0157,26444
1686,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,286,286,5879,16,265,87,15,0.0074,12,8,12,0.0165,26444
1687,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,284,284,5879,16,199,80,12,0.0074,14,10,13,0.0203,26444
1688,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,281,281,5879,16,175,73,12,0.0068,15,11,14,0.0248,26444
1689,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,294,294,5879,16,223,88,15,0.0064,17,13,16,0.0224,26444
168,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,280,280,5879,16,149,68,14,0.0168,16,13,11,0.0291,26444
1690,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,297,297,5879,15,256,101,17,0.0087,21,16,17,0.019,26444
1691,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,299,299,5879,16,293,91,19,0.0072,17,12,15,0.0203,26444
1692,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,296,296,5879,16,310,106,20,0.0076,17,12,15,0.0188,26444
1693,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,283,283,5879,17,264,88,19,0.0104,18,14,15,0.026,26444
1694,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,295,295,5879,16,235,74,14,0.0071,15,11,12,0.0237,26444
1695,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,290,290,5879,16,227,95,14,0.0111,12,9,8,0.0248,26444
1696,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,303,303,5879,16,182,103,14,0.0133,12,10,8,0.0161,26444
1697,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,301,301,5879,16,182,103,14,0.0133,12,9,8,0.0119,26444
1698,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,299,299,5879,16,203,103,15,0.0118,11,9,9,0.0128,26444
1699,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,291,291,5879,17,232,118,15,0.0115,9,6,8,0.0187,26444
169,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,1,FALSE,1,279,279,5879,17,211,113,14,0.0114,9,6,9,0.0174,26444
16,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,2,FALSE,1,289,289,5879,16,143,64,7,0.0075,5,3,5,0.0136,26444
1700,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,285,285,5879,17,201,101,12,0.0104,14,9,9,0.0129,26444
1701,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,289,289,5879,17,248,91,15,0.0068,14,8,11,0.0153,26444
1702,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,281,281,5879,16,178,92,13,0.0086,9,6,8,0.014,26444
1703,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,278,278,5879,17,185,92,13,0.0087,9,7,6,0.0143,26444
1704,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,286,286,5879,16,132,89,11,0.0056,10,9,7,0.0152,26444
1705,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,286,286,5879,16,139,81,11,0.0085,8,6,6,0.0054,26444
1706,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,282,282,5879,16,131,68,10,0.0084,7,6,6,0.0117,26444
1707,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,285,285,5879,16,145,82,11,0.011,13,11,8,0.0143,26444
1708,unsigned,1,FALSE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,275,275,5879,16,131,78,9,0.0106,9,8,6,0.0103,26444
