id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval
18,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,4,FALSE,1,796,796,16203,16,752,578,56,0.0104,85,63,44,0.0187,42248,87375257.94,5890.64,362,230,50,0.0123
190,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,812,812,16206,16,967,689,51,0.0133,59,42,41,0.0146,42248,13697293.16,1008.95,299,193,43,0.0118
191,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,806,806,16206,16,789,647,51,0.0134,78,58,42,0.0189,42248,11233196.26,858.63,263,165,45,0.0108
192,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,788,788,16206,17,736,535,53,0.0129,63,45,37,0.0143,42248,9344111.94,739.58,278,152,44,0.0097
193,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,826,826,16206,16,740,545,63,0.0135,79,53,48,0.019,42248,7867347.24,643.58,271,163,45,0.0093
194,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,792,792,16206,16,783,592,52,0.0116,61,44,38,0.0157,42248,6693667.24,564.97,319,173,47,0.0113
195,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,781,781,16206,16,775,571,48,0.0117,67,49,38,0.0181,42248,5747498.85,499.75,264,144,47,0.0121
196,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,794,794,16206,16,893,635,50,0.0107,84,62,44,0.0204,42248,4975215.88,445.04,342,185,54,0.0107
197,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,787,787,16206,16,718,624,48,0.0135,70,48,27,0.0162,42248,131566027.13,6992.42,333,214,39,0.0114
198,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,790,790,16206,16,700,638,45,0.014,84,61,32,0.0182,42248,78269357.81,4348.40,282,190,30,0.0094
199,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,797,797,16206,17,690,639,50,0.0151,84,66,32,0.0207,42248,51620528.66,3001.61,286,185,28,0.0101
19,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,5,FALSE,1,781,781,16203,16,962,738,53,0.0107,81,63,41,0.0189,42248,72552122.84,5102.12,386,239,48,0.0128
1,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,1,FALSE,1,808,808,16203,16,1037,725,66,0.0107,104,73,43,0.0138,42248,184537139.20,10431.72,424,262,53,0.0123
200,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,808,808,16206,16,747,591,53,0.0154,70,57,29,0.0201,42248,36404621.03,2210.96,345,208,37,0.0119
201,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,801,801,16206,16,664,609,54,0.0143,82,63,31,0.0223,42248,26900718.96,1701.85,303,199,35,0.0117
202,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,778,778,16206,16,628,534,55,0.0145,80,64,31,0.0189,42248,20574929.56,1352.45,280,195,33,0.0104
203,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,786,786,16206,16,662,598,50,0.0155,73,58,30,0.0169,42248,16161762.55,1101.27,287,212,39,0.0119
204,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,794,794,16206,16,803,662,57,0.0155,69,53,32,0.0201,42248,12969463.97,914.21,309,218,41,0.0144
205,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,820,820,16206,15,609,480,49,0.0158,119,87,37,0.022,42248,10592766.75,770.96,313,219,36,0.0153
206,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,807,807,16206,16,629,485,55,0.0148,67,57,28,0.0179,42248,8781008.93,658.74,274,204,33,0.0126
207,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,829,829,16206,16,762,607,59,0.0148,70,58,28,0.0178,42248,7372285.99,569.16,301,208,38,0.0126
208,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,815,815,16206,16,596,524,50,0.013,77,63,36,0.0185,42248,6258258.95,496.48,244,180,36,0.0121
209,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,804,804,16206,16,598,538,42,0.011,82,61,33,0.0176,42248,5364268.43,436.71,262,191,33,0.0094
20,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,6,FALSE,1,821,821,16203,16,884,642,51,0.0139,69,58,38,0.0139,42248,61425643.44,4481.97,357,236,51,0.0148
210,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,801,801,16206,16,669,530,49,0.0138,72,58,30,0.0163,42248,4637566.69,386.95,307,211,36,0.0135
211,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,775,775,16206,16,1154,751,77,0.0117,112,66,49,0.0151,42248,130951582.00,6959.58,478,265,59,0.0117
212,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,774,774,16206,16,1367,959,84,0.0147,104,74,44,0.0168,42248,79989428.88,4298.03,384,259,48,0.0119
213,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,781,781,16206,16,1139,767,69,0.0135,78,51,40,0.0157,42248,54781183.95,2943.52,325,189,43,0.01
214,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,789,789,16206,16,1126,740,65,0.0113,87,65,41,0.0168,42248,39707671.16,2125.11,321,210,40,0.0094
215,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,5,FALSE,1,803,803,16206,16,1276,886,69,0.0122,92,61,39,0.0156,42248,29623613.16,1577.63,391,245,44,0.0096
216,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,6,FALSE,1,770,770,16206,17,1171,783,68,0.0113,114,68,44,0.0128,42248,22471698.59,1190.81,368,210,48,0.0077
217,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,7,FALSE,1,783,783,16206,17,1138,732,63,0.0126,99,65,49,0.0165,42248,17241685.81,909.18,387,207,61,0.0101
218,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,8,FALSE,1,768,768,16206,16,1136,772,75,0.0112,91,61,43,0.018,42248,13348276.67,700.38,325,201,42,0.0088
219,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,9,FALSE,1,783,783,16206,16,1402,953,79,0.0143,104,70,50,0.0153,42248,10414597.92,543.63,387,232,54,0.0096
21,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,7,FALSE,1,807,807,16203,16,908,679,56,0.0128,79,64,38,0.0187,42248,52818272.86,3981.95,336,222,46,0.0131
220,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,10,FALSE,1,769,769,16206,16,1229,798,82,0.0111,117,74,49,0.0158,42248,8183121.18,424.79,397,245,52,0.0093
221,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,11,FALSE,1,774,774,16206,17,1197,813,70,0.0129,100,69,47,0.0177,42248,6471983.24,333.96,378,229,50,0.0111
222,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,12,FALSE,1,769,769,16206,17,1406,935,77,0.0138,112,71,51,0.0172,42248,5150217.51,264.02,386,261,50,0.0105
223,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,13,FALSE,1,764,764,16206,17,1230,851,74,0.0109,122,89,59,0.0194,42248,4122261.22,209.82,375,233,51,0.0103
224,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,14,FALSE,1,782,782,16206,16,1307,830,73,0.0141,113,72,52,0.0163,42248,3317679.56,167.56,403,221,48,0.0097
225,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,1,FALSE,1,780,780,16206,17,865,628,50,0.0123,82,49,36,0.0155,42248,132189492.05,6976.84,330,189,49,0.0097
226,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,2,FALSE,1,787,787,16206,16,856,578,51,0.0117,116,82,39,0.0183,42248,84432422.33,4710.15,259,128,41,0.008
227,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,3,FALSE,1,779,779,16206,16,716,493,47,0.0128,84,54,36,0.0199,42248,60827896.96,3568.65,285,178,47,0.0119
228,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,4,FALSE,1,795,795,16206,16,754,540,48,0.0119,80,49,36,0.0163,42248,46891040.62,2869.89,308,188,45,0.0099
229,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,5,FALSE,1,815,815,16206,16,721,512,52,0.013,90,62,38,0.0188,42248,37705837.94,2392.63,302,189,44,0.0106
22,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,8,FALSE,1,820,820,16203,16,967,777,59,0.0143,79,57,35,0.0146,42248,45994676.57,3570.59,323,203,41,0.0118
230,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,6,FALSE,1,801,801,16206,16,800,565,47,0.0124,68,46,36,0.0186,42248,31203046.08,2043.71,330,203,42,0.0119
231,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,7,FALSE,1,786,786,16206,16,909,662,42,0.0113,80,56,36,0.0202,42248,26367161.28,1776.66,302,185,39,0.0089
232,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,8,FALSE,1,806,806,16206,16,900,658,46,0.0099,70,50,37,0.0186,42248,22640576.51,1565.43,294,178,41,0.011
233,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,9,FALSE,1,783,783,16206,16,906,626,52,0.0107,88,58,38,0.0198,42248,19690405.07,1394.15,340,201,39,0.0125
234,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,10,FALSE,1,795,795,16206,16,859,597,47,0.012,75,51,34,0.0187,42248,17304908.15,1252.54,321,183,39,0.0107
235,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,11,FALSE,1,794,794,16206,16,837,574,38,0.0105,102,60,39,0.0204,42248,15342634.35,1133.61,306,181,36,0.0082
236,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,12,FALSE,1,797,797,16206,16,931,628,47,0.0104,99,60,41,0.0178,42248,13705350.90,1032.41,325,188,41,0.0086
237,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,13,FALSE,1,791,791,16206,16,1084,703,56,0.0124,80,47,38,0.0163,42248,12322667.86,945.35,392,190,43,0.0073
238,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor,14,FALSE,1,813,813,16206,16,942,651,57,0.0117,96,62,44,0.0162,42248,11142826.99,869.75,381,177,42,0.0096
239,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,1,FALSE,1,805,805,16206,16,621,478,50,0.0174,54,46,32,0.0191,42248,132611283.17,6974.94,238,141,29,0.0087
23,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,9,FALSE,1,810,810,16203,16,920,717,56,0.0128,68,56,32,0.0109,42248,40474658.87,3226.51,332,229,45,0.0136
240,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,2,FALSE,1,797,797,16206,16,746,577,47,0.013,88,76,32,0.0133,42248,81393599.12,4500.47,304,170,36,0.012
241,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,3,FALSE,1,795,795,16206,16,702,547,46,0.0124,47,38,24,0.0166,42248,55792502.06,3250.35,283,161,32,0.0086
242,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,4,FALSE,1,783,783,16206,16,624,503,44,0.0144,41,35,22,0.0171,42248,40919113.73,2501.73,286,185,37,0.0167
243,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,5,FALSE,1,806,806,16206,16,561,440,40,0.0123,87,60,25,0.0288,42248,31385314.88,2004.76,214,141,35,0.0131
244,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,6,FALSE,1,814,814,16206,16,647,532,51,0.0152,87,76,30,0.0269,42248,24849912.26,1651.93,253,179,36,0.0141
245,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,7,FALSE,1,823,823,16206,16,652,499,49,0.0133,81,66,28,0.03,42248,20149777.91,1389.46,263,179,37,0.0129
246,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,8,FALSE,1,805,805,16206,16,676,516,52,0.0136,96,72,36,0.0248,42248,16646328.92,1187.42,356,217,41,0.0115
247,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,9,FALSE,1,817,817,16206,16,780,587,47,0.013,88,66,32,0.0126,42248,13961371.85,1027.76,340,208,44,0.012
248,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,10,FALSE,1,797,797,16206,16,790,598,45,0.0125,47,32,30,0.0179,42248,11857430.72,898.96,316,181,40,0.0133
249,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,11,FALSE,1,820,820,16206,15,763,611,46,0.0135,42,35,29,0.018,42248,10178357.78,793.30,317,197,41,0.0114
24,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,10,FALSE,1,822,822,16203,16,813,603,65,0.0133,90,63,39,0.0195,42248,35932801.18,2934.69,292,184,41,0.0121
250,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,12,FALSE,1,818,818,16206,16,810,654,52,0.0138,52,45,30,0.0183,42248,8817608.55,705.39,293,180,36,0.0107
251,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,13,FALSE,1,815,815,16206,16,661,494,49,0.0128,102,82,36,0.0227,42248,7700245.42,631.39,305,167,37,0.0104
252,signed,1,FALSE,FALSE,FALSE,TRUE,limma,bicor,14,FALSE,1,818,818,16206,16,678,523,46,0.0107,87,77,30,0.0208,42248,6772210.64,568.45,365,242,39,0.0114
253,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,1,FALSE,1,772,772,16206,16,463,343,46,0.015,48,37,24,0.0157,42248,132427901.54,6976.51,269,157,41,0.0132
254,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,2,FALSE,1,780,780,16206,16,597,438,42,0.0109,79,55,32,0.0204,42248,80749739.38,4429.43,278,140,39,0.0099
255,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,3,FALSE,1,811,811,16206,16,644,470,43,0.0105,66,45,28,0.0203,42248,54931134.75,3141.64,272,160,42,0.0094
256,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,4,FALSE,1,800,800,16206,16,638,476,41,0.0094,74,57,31,0.0195,42248,39981193.89,2377.30,302,160,45,0.0138
257,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,5,FALSE,1,803,803,16206,16,685,518,41,0.0105,63,50,31,0.0205,42248,30440613.39,1875.65,290,164,41,0.0135
258,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,6,FALSE,1,794,794,16206,16,603,435,40,0.0137,51,37,28,0.019,42248,23933313.03,1523.76,278,138,46,0.0113
259,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,7,FALSE,1,783,783,16206,16,563,406,41,0.0135,48,36,26,0.0214,42248,19278699.39,1265.15,233,119,35,0.0118
25,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,11,FALSE,1,789,789,16203,16,866,637,65,0.012,89,59,44,0.0155,42248,32141579.72,2684.29,303,190,39,0.0115
260,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,8,FALSE,1,789,789,16206,16,579,392,46,0.0131,49,38,29,0.0184,42248,15828846.04,1068.46,227,130,37,0.0104
261,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,9,FALSE,1,804,804,16206,16,639,473,43,0.0133,58,45,30,0.0219,42248,13200298.21,914.85,297,159,44,0.0111
262,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,10,FALSE,1,796,796,16206,16,558,401,42,0.0143,52,41,26,0.0185,42248,11152549.89,792.34,266,153,35,0.0091
263,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,11,FALSE,1,798,798,16206,16,531,351,40,0.0126,61,46,28,0.0153,42248,9527722.70,692.91,292,165,38,0.0119
264,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,12,FALSE,1,796,796,16206,16,506,321,42,0.0135,59,44,32,0.0177,42248,8218328.13,611.04,298,174,38,0.0121
265,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,13,FALSE,1,810,810,16206,16,610,399,51,0.015,49,36,32,0.0192,42248,7148969.25,542.77,299,156,39,0.0109
266,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,14,FALSE,1,799,799,16206,16,630,452,41,0.0119,60,47,35,0.0165,42248,6265428.10,485.24,325,150,45,0.0104
267,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,779,779,16206,17,1226,843,66,0.012,116,75,42,0.0181,42248,131328943.84,6950.50,345,238,46,0.0101
268,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,787,787,16206,17,1240,908,67,0.0107,113,77,39,0.0154,42248,83204189.04,4425.95,312,226,47,0.0102
269,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,772,772,16206,16,1271,835,58,0.0111,85,66,38,0.0138,42248,59432349.60,3147.54,334,204,41,0.0139
26,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,12,FALSE,1,810,810,16203,16,885,628,60,0.0131,93,63,40,0.0147,42248,28937610.30,2467.25,326,204,41,0.0116
270,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,786,786,16206,16,1567,1015,67,0.0125,104,73,41,0.0158,42248,44766265.40,2354.96,375,245,51,0.0115
271,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,770,770,16206,17,1160,887,65,0.0115,83,65,31,0.0191,42248,34564571.55,1806.10,277,207,44,0.0129
272,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,762,762,16206,17,1206,844,64,0.011,103,72,42,0.0177,42248,27057536.09,1404.87,350,199,46,0.0112
273,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,750,750,16206,17,1190,847,63,0.0105,70,52,40,0.0152,42248,21381127.82,1103.35,295,211,44,0.0133
274,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,763,763,16206,17,1368,962,66,0.0114,65,44,41,0.0145,42248,17023088.85,873.12,280,189,41,0.0132
275,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,778,778,16206,16,1335,850,62,0.009,82,57,43,0.0152,42248,13642557.29,695.39,315,201,52,0.0094
276,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,774,774,16206,16,1098,763,59,0.0098,90,60,42,0.0182,42248,10998810.78,557.02,277,204,57,0.0096
277,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,762,762,16206,16,1459,914,62,0.0116,97,70,40,0.0144,42248,8916570.55,448.50,326,221,48,0.0117
278,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,804,804,16206,16,1268,851,71,0.0127,132,104,43,0.0183,42248,7265971.27,362.86,350,229,53,0.0148
279,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,787,787,16206,16,1253,851,68,0.0117,115,75,38,0.0191,42248,5949673.38,294.86,381,232,54,0.0118
27,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,13,FALSE,1,803,803,16203,16,615,436,58,0.0138,82,60,37,0.0159,42248,26200822.22,2277.47,285,177,37,0.0111
280,signed,1,FALSE,FALSE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,758,758,16206,17,1183,804,66,0.0115,106,68,34,0.017,42248,4894058.57,240.59,335,230,48,0.0113
281,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,1,FALSE,1,812,812,16206,15,822,554,50,0.0119,98,72,41,0.0155,42248,132002502.02,6986.80,450,247,38,0.008
282,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,2,FALSE,1,810,810,16206,16,870,566,62,0.0111,109,82,41,0.0189,42248,82789873.27,4641.48,389,193,45,0.0071
283,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,3,FALSE,1,811,811,16206,16,910,594,60,0.0113,112,82,41,0.0162,42248,58464917.06,3458.60,423,259,45,0.0076
284,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,4,FALSE,1,828,828,16206,15,857,586,62,0.0119,117,85,43,0.0156,42248,44250760.47,2739.99,443,265,46,0.0092
285,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,5,FALSE,1,806,806,16206,16,956,671,58,0.0113,109,77,41,0.0164,42248,35008442.51,2253.86,412,232,45,0.0086
286,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,6,FALSE,1,836,836,16206,16,1001,734,62,0.0095,114,75,47,0.0144,42248,28555856.73,1901.97,499,270,58,0.0107
287,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,7,FALSE,1,838,838,16206,16,1034,718,59,0.0093,113,86,41,0.0155,42248,23821464.70,1635.29,461,261,52,0.0082
288,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,8,FALSE,1,815,815,16206,16,990,667,55,0.0106,94,58,45,0.0146,42248,20219057.06,1426.37,434,220,50,0.009
289,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,9,FALSE,1,811,811,16206,16,938,613,53,0.0112,100,67,38,0.0133,42248,17400755.48,1258.53,459,247,54,0.0096
28,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,14,FALSE,1,789,789,16203,16,774,558,65,0.0127,77,54,39,0.0166,42248,23841172.48,2110.27,343,222,46,0.0111
290,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,10,FALSE,1,802,802,16206,16,1008,668,59,0.0102,99,69,42,0.0145,42248,15146872.45,1121.00,499,259,56,0.0103
291,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,11,FALSE,1,813,813,16206,16,810,487,49,0.0115,71,48,42,0.0135,42248,13311792.92,1006.47,393,169,50,0.0085
292,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,12,FALSE,1,819,819,16206,16,754,499,61,0.012,95,64,49,0.018,42248,11795213.19,909.81,428,172,60,0.0106
293,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,13,FALSE,1,816,816,16206,16,866,619,61,0.0104,99,62,45,0.0169,42248,10525849.08,827.30,427,223,53,0.0087
294,signed,1,FALSE,FALSE,FALSE,TRUE,combat,cor,14,FALSE,1,787,787,16206,16,846,546,60,0.0116,105,72,41,0.0164,42248,9451712.43,756.16,478,254,53,0.0106
295,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,1,FALSE,1,792,792,16206,16,794,585,47,0.0116,90,70,30,0.0212,42248,132940269.10,7009.56,258,161,40,0.0097
296,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,2,FALSE,1,764,764,16206,17,906,668,46,0.0101,99,70,35,0.0214,42248,80205004.45,4448.22,264,183,41,0.0098
297,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,3,FALSE,1,783,783,16206,16,850,580,40,0.0103,92,73,33,0.0216,42248,53723105.25,3145.42,278,179,37,0.0124
298,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,4,FALSE,1,782,782,16206,16,799,533,52,0.0124,85,63,34,0.0207,42248,38477688.33,2371.41,269,147,43,0.0106
299,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,5,FALSE,1,783,783,16206,16,805,579,38,0.0097,103,81,38,0.0195,42248,28854666.85,1864.66,267,164,43,0.0096
29,signed,1,FALSE,FALSE,FALSE,FALSE,none,spearman,1,FALSE,1,771,771,16203,17,975,758,52,0.012,73,49,34,0.0149,42248,186850034.44,10601.66,253,157,41,0.0139
2,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,2,FALSE,1,799,799,16203,16,939,644,66,0.0126,100,71,40,0.015,42248,139216780.89,8447.72,404,243,48,0.0117
300,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,6,FALSE,1,777,777,16206,16,862,646,41,0.0109,71,56,36,0.0155,42248,22374327.69,1510.60,269,172,39,0.0106
301,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,7,FALSE,1,802,802,16206,16,860,628,49,0.0106,99,78,40,0.0175,42248,17798109.11,1251.53,342,203,42,0.0106
302,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,8,FALSE,1,782,782,16206,16,888,642,50,0.0106,86,67,37,0.0167,42248,14447372.44,1055.28,327,164,40,0.0091
303,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,9,FALSE,1,809,809,16206,16,769,511,39,0.011,90,73,38,0.019,42248,11922884.99,902.54,340,204,44,0.014
304,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,10,FALSE,1,781,781,16206,17,756,526,48,0.0112,81,59,34,0.0175,42248,9976344.00,781.08,312,181,46,0.012
305,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,11,FALSE,1,802,802,16206,16,815,581,47,0.0107,85,65,40,0.0178,42248,8446298.67,682.74,329,204,49,0.0125
306,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,12,FALSE,1,825,825,16206,16,839,598,56,0.0118,92,67,34,0.0196,42248,7223901.47,601.92,306,200,44,0.013
307,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,13,FALSE,1,808,808,16206,16,881,603,50,0.0104,63,49,36,0.0126,42248,6233532.87,534.64,315,181,45,0.0111
308,signed,1,FALSE,FALSE,FALSE,TRUE,combat,bicor,14,FALSE,1,787,787,16206,17,763,531,46,0.0114,63,50,32,0.0178,42248,5421311.15,478.01,290,173,46,0.0123
309,signed,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,1,FALSE,1,813,813,16206,16,651,522,53,0.0126,77,66,35,0.0227,42248,131936435.86,6970.63,214,151,36,0.0102
30,signed,1,FALSE,FALSE,FALSE,FALSE,none,spearman,2,FALSE,1,769,769,16203,17,821,631,43,0.012,79,69,37,0.0186,42248,141827999.93,8658.18,298,193,39,0.0132
310,signed,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,2,FALSE,1,766,766,16206,17,466,348,39,0.0131,80,64,31,0.0229,42248,79048376.59,4351.35,263,177,41,0.0158
311,signed,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,3,FALSE,1,789,789,16206,16,702,558,53,0.0118,81,69,33,0.0226,42248,52582137.47,3021.67,293,196,45,0.0154
312,signed,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,4,FALSE,1,795,795,16206,16,780,597,53,0.0135,79,65,32,0.0218,42248,37400519.05,2239.58,291,164,38,0.013
313,signed,1,FALSE,FALSE,FALSE,TRUE,combat,spearman,5,FALSE,1,796,796,16206,16,766,604,46,0.0115,87,64,36,0.0206,42248,27856225.21,1733.94,304,170,43,0.0125
