id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,160,160,3183,15.5,96,87,6,0.0195,207.903770664518,5,4,5,0.0197,10.8845969618716,2798,2,2,2,0.0293,3.16246228628096
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,153,153,3183,16,46,46,6,0.0148,128.377373433807,7,7,6,0.0165,13.7756583009988,2798,0,0,0,NaN,0
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,153,153,3183,16,109,66,5,0.0179,219.921883771098,2,1,2,0.0226,3.37206140797668,2798,0,0,0,NaN,0
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,148,148,3183,18,103,85,8,0.0146,270.060059701634,5,4,5,0.0118,9.95507539560118,2798,0,0,0,NaN,0
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,155,155,3183,17,60,43,6,0.0187,149.551379771017,7,5,7,0.0166,13.6568937433869,2798,1,1,1,0.0431,1.36527571582507
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,171,171,3183,16,69,56,6,0.0199,163.556273186915,6,6,6,0.0155,11.5522618052762,2798,1,1,1,0.0431,1.36527571582507
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,163,163,3183,16,94,82,7,0.0136,238.228134005717,5,4,5,0.0129,9.8114933893712,2798,0,0,0,NaN,0
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,166,166,3183,15.5,72,58,7,0.0072,240.027534783483,6,4,5,0.0176,12.8788430069914,2798,0,0,0,NaN,0
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,164,164,3183,16,81,55,7,0.0154,194.743846479856,4,2,4,0.0198,8.00568293022371,2798,0,0,0,NaN,0
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,163,163,3183,17,87,50,7,0.0142,176.589000005939,4,2,4,0.0115,8.46850124365348,2798,0,0,0,NaN,0
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,166,166,3183,16,87,50,7,0.0142,176.589000005939,5,3,5,0.0201,9.2223939385938,2798,0,0,0,NaN,0
1088,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,10,FALSE,1,153,153,3183,17,85,48,8,0.0223,150.816194135543,4,3,4,0.0265,7.14438293036096,2798,0,0,0,NaN,0
1089,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,11,FALSE,1,158,158,3183,15.5,36,36,6,0.031,56.7460337582667,3,2,3,0.0195,6.03163091840775,2798,0,0,0,NaN,0
108,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,155,155,3183,15,89,79,4,0.0195,257.101805524979,1,1,1,0.0111,1.95504931607353,2798,0,0,0,NaN,0
1090,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,12,FALSE,1,161,161,3183,16,39,39,4,0.0164,76.2578966886045,3,2,3,0.0188,6.02265194864852,2798,0,0,0,NaN,0
1091,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,13,FALSE,1,158,158,3183,16,87,74,6,0.0198,210.243374992771,3,2,3,0.0168,7.99864136306332,2798,0,0,0,NaN,0
1092,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,14,FALSE,1,155,155,3183,16,68,35,5,0.021,119.983989136263,3,3,3,0.0146,5.95053486311802,2798,0,0,0,NaN,0
1093,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,157,157,3183,16,30,28,2,0.0072,75.8022778942823,4,4,3,0.0279,6.44414399344273,2798,2,2,2,0.0198,3.86805550441573
1094,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,156,156,3183,16,29,29,2,0.0098,65.2652767011236,5,5,4,0.0175,9.53154302489566,2798,1,1,1,0.0038,2.42188375355298
1095,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,156,156,3183,17,53,33,4,0.0256,90.7363971157523,6,6,5,0.0189,11.4140242378364,2798,1,1,1,0.0038,2.42188375355298
1096,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,161,161,3183,17,49,33,5,0.0223,88.8876273994807,7,7,6,0.0115,15.6478245959982,2798,1,1,1,0.034,1.46849178115465
1097,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,158,158,3183,17,52,36,5,0.0227,91.1879817457265,7,7,6,0.0099,14.9337816290451,2798,1,1,1,0.034,1.46849178115465
1098,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,163,163,3183,16,48,35,6,0.0206,90.7430641863626,6,6,5,0.0071,13.4433052182402,2798,1,1,1,0.034,1.46849178115465
1099,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,155,155,3183,16,47,32,4,0.0101,112.169313354004,7,6,6,0.0074,16.7262914050266,2798,5,5,3,0.0296,8.71574826519299
109,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,152,152,3183,16,76,42,6,0.0144,173.01444029877,1,1,1,0.0161,1.79245430333808,2798,0,0,0,NaN,0
10,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,161,161,3183,15,206,96,13,0.0097,713.073528402829,5,2,5,0.0069,12.5394317027946,2798,0,0,0,NaN,0
1100,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,151,151,3183,17,39,25,3,0.0166,73.7833599167669,10,9,7,0.0222,18.5806424421614,2798,5,5,3,0.0296,8.71382631723702
1101,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,161,161,3183,16,44,44,4,0.0074,147.443086768438,6,5,5,0.0161,11.8498252318549,2798,1,1,1,0.0011,2.943358358496
1102,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,155,155,3183,16,31,28,5,0.0262,50.3931698709943,4,4,3,0.0156,7.93172687323182,2798,1,1,1,0.0011,2.943358358496
1103,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,165,165,3183,15,44,27,5,0.0228,76.401690573663,5,5,4,0.0094,10.9920491199408,2798,3,3,2,0.0286,5.69963125656107
