id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
467,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,5,FALSE,1,360,360,7532,17,1651,1119,57,0.0118,5335.40163459536,71,61,30,0.019,164.505101502923,5069,8960721.87,19112.64,487,419,37,0.015,1412.14294082053,263,204,15,0.0225,478.773428191133
468,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,6,FALSE,1,366,366,7532,17,1710,1183,63,0.0129,5446.13964861191,75,65,30,0.0193,169.347955230255,5069,6826374.49,15531.32,527,431,39,0.012,1430.91908740925,90,84,17,0.0311,142.253795606803
469,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,7,FALSE,1,365,365,7532,17,1746,1159,67,0.0126,5506.82635901887,79,67,32,0.0181,198.858991823912,5069,5313111.57,12804.51,488,411,42,0.0133,1470.78786530034,81,79,18,0.0319,134.364022214811
46,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,4,FALSE,1,363,363,7532,17,1668,1168,52,0.0146,4981.52772232114,80,66,33,0.0207,181.018106808426,5069,8926317.20,15606.29,491,418,39,0.0175,1363.81841618556,91,81,19,0.026,153.09563345834
470,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,8,FALSE,1,343,343,7532,17,1894,1258,64,0.0128,5998.92244198198,106,79,38,0.0149,264.909364343064,5069,4210841.62,10685.73,539,445,47,0.0136,1562.66436192476,173,156,16,0.0218,325.500242777723
471,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,9,FALSE,1,347,347,7532,16,1873,1200,60,0.013,5982.96775619573,85,65,36,0.0153,211.964424290996,5069,3388852.52,9010.69,524,429,45,0.0142,1516.01965616169,256,199,21,0.0267,440.392428389791
472,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,10,FALSE,1,338,338,7532,17,1805,1164,64,0.0131,5696.41027508108,81,62,36,0.0168,202.751186165737,5069,2763244.13,7666.65,468,410,44,0.0143,1351.83094072591,137,114,16,0.0313,215.907861187986
473,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,11,FALSE,1,347,347,7532,16,1825,1173,68,0.0143,5483.25357323221,65,52,32,0.011,181.605295366741,5069,2278596.36,6574.29,463,389,47,0.0119,1378.35995199509,139,125,22,0.0295,221.768139090069
474,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,12,FALSE,1,321,321,7532,17,1801,1133,65,0.0149,5504.95545443038,67,56,29,0.0178,177.518972331698,5069,1897327.34,5676.53,454,389,46,0.0149,1256.64145074079,168,143,14,0.0276,281.113667458895
475,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,13,FALSE,1,307,307,7532,17,1919,1263,65,0.0143,5820.28494309261,74,57,30,0.013,206.456256365035,5069,1593334.57,4931.43,520,419,40,0.012,1591.02905260686,183,166,20,0.033,280.29242164154
476,signed,1,FALSE,TRUE,FALSE,FALSE,combat,bicor,14,FALSE,1,326,326,7532,16,1853,1227,62,0.0121,6407.07635980217,70,57,29,0.0185,186.327740383921,5069,1348090.78,4307.67,514,411,48,0.0152,1514.29466234688,206,190,12,0.0256,352.730926385739
477,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,1,FALSE,1,368,368,7532,17,1544,987,58,0.0116,5317.68148132977,79,61,36,0.0181,190.187579014227,5069,36306391.60,54667.57,537,403,42,0.0112,1676.13331579408,79,77,18,0.0228,143.700626579157
478,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,2,FALSE,1,367,367,7532,16,1550,1018,61,0.0133,5177.28612977541,89,69,40,0.0179,221.929043759886,5069,24347928.70,40545.88,555,389,51,0.0122,1638.1432533503,205,177,21,0.0319,320.114948489819
479,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,3,FALSE,1,365,365,7532,16,1312,930,58,0.0141,4324.51062010111,73,63,31,0.0168,177.98160563631,5069,17000483.38,31008.66,406,323,46,0.0122,1303.96584937439,118,101,17,0.0232,212.509227609234
47,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,5,FALSE,1,375,375,7532,16,1578,1093,42,0.0133,4764.3365794958,63,53,33,0.0187,152.941023590464,5069,6253719.17,11264.34,451,381,38,0.0156,1314.65758776511,50,48,15,0.028,83.0576359103344
480,signed,1,FALSE,TRUE,FALSE,FALSE,combat,spearman,4,FALSE,1,361,361,7532,16,1468,1010,64,0.0136,4628.37177308259,75,59,34,0.018,168.506601897652,5069,12287778.72,24313.97,405,321,44,0.0121,1262.43866630646,155,133,19,0.0288,256.961826698955
