id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval
500,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,788,788,16207,17,1253,862,72,0.015,3818.04518080779,121,87,60,0.0174,285.381292479081,42250,17602606.16,1473.58,406,264,59,0.0103,1581.32346683574
501,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,823,823,16207,16,1470,989,68,0.0159,3955.16915506693,103,72,52,0.0168,251.320853194872,42250,14536368.05,1256.49,398,252,52,0.009,1535.36783969956
502,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,806,806,16207,16,1008,648,72,0.0152,2758.1911505308,108,76,54,0.0192,245.833407487506,42250,12096596.07,1077.91,406,240,58,0.0101,1455.3984391198
503,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,781,781,16207,17,1738,1197,64,0.0137,4859.46333857004,110,69,56,0.018,264.506310328186,42250,10137762.11,929.89,404,257,63,0.0115,1556.65822773245
504,signed,1,FALSE,TRUE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,781,781,16207,16,1202,789,72,0.0131,3485.61353997196,121,79,55,0.0164,288.906265397848,42250,8551921.93,806.32,441,269,64,0.0089,1696.71154264637
505,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,1,FALSE,1,802,802,16207,16,779,612,53,0.0133,2506.55826665246,70,57,37,0.0213,164.442006603696,42250,131483886.03,6983.23,266,159,49,0.011,1117.63966812484
506,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,2,FALSE,1,812,812,16207,16,695,558,42,0.0113,2328.58976306285,84,68,34,0.0194,199.528498316907,42250,82290843.37,4626.35,322,186,41,0.0117,1083.37532646814
507,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,3,FALSE,1,787,787,16207,16,762,580,46,0.011,2677.71250695557,98,71,40,0.0239,217.669586519736,42250,57715822.99,3428.86,269,142,37,0.0085,1215.67016007066
508,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,4,FALSE,1,773,773,16207,17,802,641,49,0.0109,2991.2632536706,83,60,36,0.021,202.980427806627,42250,43230583.22,2698.12,328,192,45,0.0135,1272.67780768961
509,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,5,FALSE,1,788,788,16207,16,783,605,46,0.0119,2659.48526357603,88,75,35,0.023,196.374272499552,42250,33782133.29,2203.01,295,182,41,0.0123,1175.92287027135
50,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,8,FALSE,1,765,765,16204,16,1627,1111,75,0.0146,4595.21258179532,100,65,50,0.0206,219.70237255021,42250,28242477.07,1636.95,371,220,59,0.0125,1211.17302926297
510,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,6,FALSE,1,810,810,16207,16,918,742,44,0.013,2980.15900501817,72,58,33,0.017,197.956815143219,42250,27195750.92,1844.84,242,160,44,0.0112,1060.65681204635
511,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,7,FALSE,1,768,768,16207,16,845,626,46,0.0124,2679.92169695573,92,63,36,0.0213,213.92644730054,42250,22386091.78,1573.97,345,213,44,0.0122,1402.69165274363
512,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,8,FALSE,1,781,781,16207,16,748,520,42,0.0108,2608.36026381697,80,61,35,0.0207,205.614527091308,42250,18751083.64,1362.43,322,164,43,0.0098,1414.33415475575
513,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,9,FALSE,1,781,781,16207,16,774,535,48,0.0107,2698.65647757983,84,66,35,0.0227,197.425437668554,42250,15929828.54,1193.13,301,171,46,0.0099,1338.13436715946
514,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,10,FALSE,1,799,799,16207,16,808,565,42,0.0125,2751.20175044535,71,52,29,0.0182,193.768079143,42250,13692985.26,1054.98,291,152,36,0.0087,1361.60390676975
515,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,11,FALSE,1,807,807,16207,16,826,603,48,0.0112,2896.72103348887,69,54,34,0.0213,170.640094892309,42250,11888063.90,940.45,269,157,40,0.0121,1140.41434330871
516,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,12,FALSE,1,760,760,16207,17,858,665,41,0.0109,2852.64002108097,86,66,34,0.0201,191.192514527933,42250,10409950.65,844.22,253,178,37,0.0111,924.699400417097
517,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,13,FALSE,1,797,797,16207,16,923,772,51,0.0101,3206.28516129309,76,60,38,0.0212,195.606748356238,42250,9184024.56,762.45,247,146,41,0.0085,1167.01271100014
518,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,14,FALSE,1,806,806,16207,16,754,573,55,0.0106,2744.3961262032,65,50,34,0.0198,197.566629929844,42250,8155995.45,692.29,268,148,38,0.0068,1289.36889052647
519,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,1,FALSE,1,802,802,16207,16,927,704,58,0.0149,2411.28911766943,142,90,46,0.0187,299.445836855012,42250,131547659.27,6990.32,368,205,41,0.0089,1350.21689278474
51,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,9,FALSE,1,759,759,16204,16,1555,1032,76,0.0128,4587.61526668,81,61,45,0.0137,206.118452264131,42250,22475750.16,1306.44,358,222,62,0.0112,1291.34892202499
520,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,2,FALSE,1,820,820,16207,16,803,653,46,0.0149,2098.79324188565,108,77,40,0.0213,219.342687963886,42250,79203265.27,4417.28,291,183,41,0.0087,991.804825559797
521,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,3,FALSE,1,816,816,16207,16,1006,850,42,0.0123,2783.83746360297,106,71,39,0.0168,232.10642600097,42250,53033563.85,3108.11,300,196,38,0.0086,1006.31571677892
522,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,4,FALSE,1,792,792,16207,16,879,671,45,0.0149,2402.93814113503,76,57,43,0.0182,172.484939040866,42250,37953526.17,2331.28,267,154,36,0.0086,1017.21099151634
523,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,5,FALSE,1,797,797,16207,16,960,698,52,0.0143,2499.91583239329,157,109,52,0.0198,330.293635065859,42250,28413368.85,1823.61,345,187,44,0.008,1194.91148781501
524,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,6,FALSE,1,802,802,16207,16,922,671,55,0.0145,2391.35294376023,136,100,47,0.0169,308.349276347257,42250,21976589.57,1469.61,372,206,45,0.0094,1265.84896350424
525,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,7,FALSE,1,794,794,16207,16.5,891,683,57,0.0144,2325.28320209463,128,90,47,0.0183,283.531160870718,42250,17426498.89,1211.09,314,173,39,0.009,1139.65762057821
526,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,8,FALSE,1,808,808,16207,16,1004,732,59,0.0141,2699.09185565139,115,82,43,0.0172,259.657017552731,42250,14094634.28,1015.67,365,211,43,0.0069,1319.64928123659
527,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,9,FALSE,1,800,800,16207,16,923,691,56,0.0119,2730.99282176969,132,92,45,0.0189,297.320306615066,42250,11586242.24,863.91,289,160,42,0.0069,1218.34448087901
528,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,10,FALSE,1,803,803,16207,16,985,771,52,0.0121,2862.61877579221,127,78,44,0.0159,301.754793472322,42250,9654847.96,743.50,339,190,43,0.01,1305.86519603961
529,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,11,FALSE,1,800,800,16207,16,1029,770,49,0.013,2986.14923061727,125,83,49,0.0176,288.514574304926,42250,8139638.42,646.24,327,183,42,0.0093,1339.25460169514
52,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,10,FALSE,1,788,788,16204,16,1435,984,66,0.0145,4367.57444801818,119,80,42,0.0208,268.663663133819,42250,17978822.87,1047.48,411,250,55,0.0121,1446.87359557965
530,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,12,FALSE,1,799,799,16207,17,1095,867,61,0.013,2923.00743317931,115,88,45,0.0187,258.630106431008,42250,6931897.96,566.51,361,204,43,0.0106,1261.03531920599
531,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,13,FALSE,1,780,780,16207,17,910,647,54,0.0135,2426.3568596587,97,70,40,0.0182,232.682058055898,42250,5955946.72,500.32,364,210,39,0.0135,1305.62227281475
532,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,14,FALSE,1,802,802,16207,16,1112,861,56,0.0127,3077.19337781254,113,79,43,0.0179,264.015506902499,42250,5157789.44,444.75,323,199,42,0.0099,1289.16418382693
533,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,1,FALSE,1,784,784,16207,16,868,762,53,0.0126,3030.22835604104,86,62,32,0.0156,207.591788679894,42250,131582377.41,6992.40,359,234,45,0.0107,1213.25245066632
534,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,2,FALSE,1,793,793,16207,16,638,569,47,0.0117,2482.69001021492,86,62,33,0.019,184.960603289992,42250,78278950.59,4348.39,280,191,31,0.0093,966.467285657994
535,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,3,FALSE,1,799,799,16207,16,728,665,53,0.0154,2511.07366620757,86,66,33,0.0206,182.790289688426,42250,51626715.32,3001.60,298,192,31,0.0099,975.520803504803
536,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,4,FALSE,1,805,805,16207,16,776,616,57,0.0154,2290.03383860419,71,57,29,0.019,155.837967915458,42250,36408838.63,2210.95,357,218,39,0.0112,1106.5470313209
537,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,5,FALSE,1,792,792,16207,16,728,635,58,0.0153,2362.55428595575,69,52,30,0.0209,146.372941293637,42250,26903691.85,1701.84,289,191,32,0.0106,903.960332407761
538,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,6,FALSE,1,782,782,16207,16,635,531,51,0.0133,2208.27206884241,82,65,32,0.0192,177.127460348118,42250,20577070.51,1352.44,292,199,36,0.0109,979.344571211588
539,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,7,FALSE,1,789,789,16207,16,607,534,52,0.0144,2126.47391567859,77,60,34,0.0177,172.893371875201,42250,16163327.29,1101.26,306,207,36,0.0107,987.211064036897
53,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,11,FALSE,1,776,776,16204,16,1329,935,74,0.0133,3889.32023925067,116,84,43,0.0198,259.164564530274,42250,14450937.39,843.44,432,272,54,0.0117,1379.85152847903
540,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,8,FALSE,1,818,818,16207,15,771,637,54,0.0154,2118.04816999109,71,54,33,0.0188,154.493471101358,42250,12970619.82,914.21,312,220,38,0.0133,910.788509042847
541,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,9,FALSE,1,799,799,16207,16,637,503,50,0.0158,1874.82107378524,84,62,37,0.0178,183.545939160057,42250,10593627.24,770.96,309,208,36,0.0128,996.316166894426
542,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,10,FALSE,1,793,793,16207,16,628,490,58,0.0151,1739.88265781253,83,67,35,0.0182,178.893542884254,42250,8781653.13,658.74,288,206,36,0.0128,912.900810399593
543,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,11,FALSE,1,825,825,16207,16,753,603,59,0.0153,1914.91781406336,75,62,31,0.0185,166.877318310783,42250,7372769.97,569.15,311,211,39,0.013,881.411929530678
544,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,12,FALSE,1,816,816,16207,15.5,696,579,52,0.0142,2237.38848369278,87,61,37,0.0164,203.205025352961,42250,6258623.14,496.48,255,177,34,0.0103,775.775663767645
545,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,13,FALSE,1,803,803,16207,16,669,565,45,0.0118,2221.94793561091,79,63,36,0.0182,176.735378199645,42250,5364542.29,436.71,253,184,34,0.0104,762.626982781661
546,signed,1,FALSE,TRUE,FALSE,TRUE,none,spearman,14,FALSE,1,798,798,16207,16,706,566,52,0.0133,1896.535077485,76,61,32,0.0172,169.86904074065,42250,4637771.98,386.95,312,213,38,0.013,839.165453299528
547,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,1,FALSE,1,776,776,16207,17,1344,906,79,0.0132,3931.77509021183,142,97,45,0.0175,313.306172254704,42250,131830412.13,6974.42,400,269,50,0.0124,1392.75636690542
548,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,2,FALSE,1,790,790,16207,17,1209,841,75,0.0135,3547.19599355762,96,64,43,0.0186,233.17468232575,42250,78842474.09,4453.54,329,227,38,0.0115,1268.04081910492
549,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,3,FALSE,1,804,804,16207,16,1378,928,74,0.0117,4398.99863665209,114,76,47,0.0186,281.72054335631,42250,52368703.98,3173.21,409,281,46,0.0098,1702.03790558873
54,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,12,FALSE,1,799,799,16204,16,1603,1028,70,0.0145,4661.45367740934,95,66,43,0.0177,224.730143442082,42250,11667797.34,681.83,445,255,54,0.0103,1571.24108961717
550,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,4,FALSE,1,789,789,16207,16,1066,653,74,0.0128,3231.29589811891,75,44,41,0.014,213.757270757743,42250,36906839.51,2385.20,330,184,41,0.0084,1541.03220139619
551,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,5,FALSE,1,783,783,16207,17,1405,889,79,0.0124,4292.06546574956,127,80,47,0.0167,331.062675234515,42250,26934503.89,1845.39,426,244,53,0.011,1832.7084821654
552,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,6,FALSE,1,789,789,16207,16,1510,1011,89,0.0132,4325.81190427495,120,78,48,0.0174,311.384004872483,42250,20111450.95,1454.13,484,307,55,0.0128,1926.34359551763
553,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,7,FALSE,1,804,804,16207,16,1211,764,86,0.0147,3417.73289785399,97,70,51,0.0132,260.43246202295,42250,15272301.24,1161.41,475,284,56,0.0106,1753.78930840334
554,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,8,FALSE,1,821,821,16207,16,1355,913,87,0.0144,3812.56526621204,95,67,38,0.0143,260.996092266756,42250,11757750.65,937.94,553,349,63,0.0149,1948.48823252997
555,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,9,FALSE,1,807,807,16207,16,1197,752,78,0.0142,3454.19269189202,87,61,37,0.0113,254.326278612153,42250,9160382.41,764.77,421,254,48,0.008,1753.58841075781
556,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,10,FALSE,1,815,815,16207,16,1162,843,75,0.0128,3322.91360818075,98,66,45,0.0132,277.80059857389,42250,7213698.35,628.96,416,273,49,0.0085,1580.64522501824
557,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,11,FALSE,1,799,799,16207,16,1143,800,84,0.0147,3261.62263621756,114,76,45,0.013,297.832872696642,42250,5736897.30,521.34,429,262,52,0.0104,1596.08156578666
558,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,12,FALSE,1,805,805,16207,16,1195,775,71,0.0141,3534.06191413929,100,67,45,0.0103,282.291419162539,42250,4604263.34,435.24,417,269,50,0.0098,1668.71658049693
559,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,13,FALSE,1,802,802,16207,16,1387,884,79,0.014,3801.94421328764,119,76,43,0.0111,303.76617343132,42250,3726800.31,365.77,477,269,56,0.0123,1715.95431012224
55,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,13,FALSE,1,807,807,16204,16,1511,968,71,0.0134,4524.98371988917,136,86,54,0.0204,294.736239391396,42250,9460701.04,553.23,452,270,58,0.0108,1573.15780791247
560,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor-dist,14,FALSE,1,807,807,16207,16,1497,984,80,0.0137,4292.83756487427,82,50,34,0.0115,237.687487755993,42250,3040603.33,309.27,406,228,53,0.01,1707.98991326753
561,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,1,FALSE,1,821,821,16207,16,675,428,48,0.0105,2205.76456918933,87,69,29,0.0231,206.489567070049,42250,131545270.44,6948.49,270,122,34,0.0082,1304.30349580833
562,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,2,FALSE,1,807,807,16207,16,699,449,50,0.012,2146.90895704759,101,71,33,0.0232,230.798633357851,42250,85038565.13,4745.87,303,150,38,0.011,1372.14167718803
563,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,3,FALSE,1,835,835,16207,16,674,457,51,0.0132,1919.39169241334,102,73,34,0.0241,232.060059899666,42250,61806920.75,3628.92,330,148,40,0.0107,1336.14971585044
564,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,4,FALSE,1,806,806,16207,16,706,445,50,0.0118,2189.17630826813,81,56,37,0.0193,202.621404288647,42250,47825544.95,2935.25,326,174,41,0.0091,1442.49481477098
565,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,5,FALSE,1,802,802,16207,16,704,464,51,0.0123,2195.80025390296,95,71,34,0.021,227.213808245958,42250,38461220.91,2455.17,313,180,38,0.0074,1394.93551059923
566,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,6,FALSE,1,795,795,16207,16,787,515,55,0.0123,2299.31637265831,71,49,28,0.0116,202.96407247855,42250,31757805.69,2100.54,385,214,44,0.0095,1561.63387368049
567,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,7,FALSE,1,791,791,16207,16,748,483,54,0.0112,2272.18224728341,106,83,36,0.0263,232.356809096903,42250,26739169.28,1827.03,287,143,41,0.0083,1358.58128710149
568,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,8,FALSE,1,796,796,16207,16,802,521,58,0.0121,2392.85712916535,94,72,31,0.0233,218.384172816627,42250,22858328.15,1609.48,282,122,39,0.0084,1347.48334974801
569,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,9,FALSE,1,787,787,16207,16,641,458,48,0.0121,1999.44785631638,96,72,34,0.0245,206.923041374576,42250,19782440.14,1432.36,258,166,42,0.0112,1040.0753812484
56,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor-dist,14,FALSE,1,781,781,16204,17,1325,969,61,0.0128,4099.72832063361,97,74,44,0.0255,201.535160546541,42250,7701821.62,450.43,343,228,46,0.0105,1214.24376790109
570,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,10,FALSE,1,812,812,16207,16,590,419,56,0.0124,1818.84015879852,101,79,38,0.0232,218.354067252842,42250,17296353.62,1285.49,269,163,43,0.0133,1009.53511174577
571,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,11,FALSE,1,804,804,16207,16,635,483,50,0.0126,2019.01757667334,102,81,39,0.0236,220.488120230317,42250,15254476.57,1161.87,267,164,43,0.0134,991.06408632007
572,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,12,FALSE,1,797,797,16207,16,654,467,55,0.0113,2024.22954227138,121,93,45,0.0275,249.41690222899,42250,13554694.13,1056.53,280,155,41,0.0098,1198.01648174698
573,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,13,FALSE,1,793,793,16207,16,689,482,54,0.0113,2193.00446304515,77,56,43,0.0205,187.542733805095,42250,12123289.51,965.79,276,145,38,0.0095,1192.59890252954
574,signed,1,FALSE,TRUE,FALSE,TRUE,limma,cor,14,FALSE,1,810,810,16207,16,646,427,51,0.0118,2045.3495039317,104,74,42,0.022,239.182885038955,42250,10905764.90,886.94,266,133,38,0.0082,1188.8553065114
575,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,1,FALSE,1,778,778,16207,17,519,421,38,0.011,1595.91838668996,57,44,24,0.0188,128.130265604069,42250,131645325.23,6949.71,293,183,34,0.0119,973.402628116422
576,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,2,FALSE,1,821,821,16207,16,536,461,44,0.0109,1540.83157123966,52,43,25,0.022,105.126775778566,42250,81621091.77,4519.35,242,161,38,0.0132,704.927825975429
577,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,3,FALSE,1,806,806,16207,16,341,281,36,0.0144,956.475017470998,59,50,22,0.0184,126.497202529095,42250,56613439.69,3289.06,266,152,33,0.0122,776.648667591195
578,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,4,FALSE,1,797,797,16207,16,457,411,40,0.0141,1261.63029034065,37,32,16,0.0185,89.7361771234718,42250,41928021.10,2546.54,229,130,28,0.0146,673.561963002124
579,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,5,FALSE,1,796,796,16207,16,425,357,38,0.0121,1284.00389034889,56,44,28,0.014,136.012375552045,42250,32396828.15,2049.50,246,150,33,0.012,782.05173617906
57,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,1,FALSE,1,814,814,16207,15,1147,738,68,0.0128,3908.95390720775,101,75,45,0.016,250.05390403561,42250,180126796.98,10177.93,349,185,54,0.0123,1199.7729879118
580,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,6,FALSE,1,780,780,16207,16,583,455,41,0.013,1706.56361123481,48,38,25,0.0154,134.798346897457,42250,25790108.66,1694.00,260,145,34,0.0099,924.116382354004
581,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,7,FALSE,1,786,786,16207,16,633,479,45,0.0133,1976.99184940995,60,43,28,0.0204,137.232005529217,42250,20995078.68,1427.88,242,129,34,0.011,933.74713643181
582,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,8,FALSE,1,788,788,16207,16,679,529,48,0.0114,2152.42076005456,71,56,32,0.0195,158.472585809632,42250,17394819.25,1221.94,278,169,37,0.0117,1011.23251448035
583,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,9,FALSE,1,788,788,16207,16,705,581,42,0.0124,2003.3428912255,54,42,30,0.0204,117.284976414696,42250,14619817.04,1058.51,309,206,43,0.014,959.466233061178
584,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,10,FALSE,1,786,786,16207,16,589,442,41,0.0105,1823.71774375616,63,41,30,0.0192,139.541822967379,42250,12435476.41,926.19,309,178,35,0.0132,973.686970368236
585,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,11,FALSE,1,784,784,16207,16,486,412,44,0.0132,1489.68981706325,53,45,32,0.0218,117.673658099405,42250,10686000.34,817.32,267,170,34,0.0135,921.788992494081
586,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,12,FALSE,1,813,813,16207,16,494,395,41,0.0133,1438.10578738674,56,41,30,0.0153,134.261147611904,42250,9264159.00,726.50,283,173,39,0.015,927.943558046495
587,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,13,FALSE,1,787,787,16207,17,542,424,37,0.0118,1661.50353919983,58,43,29,0.0137,154.881413020074,42250,8093972.96,649.89,296,173,39,0.0132,1003.96204916552
588,signed,1,FALSE,TRUE,FALSE,TRUE,limma,bicor,14,FALSE,1,799,799,16207,15,668,542,40,0.011,2031.96795359737,53,38,30,0.0157,128.066827893085,42250,7120288.75,584.61,327,169,41,0.0129,1088.74973991849
589,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,1,FALSE,1,803,803,16207,16,601,475,34,0.0116,1911.57080331126,40,32,25,0.0151,110.897113396766,42250,131695076.38,6942.84,251,165,31,0.0135,942.509554063861
58,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor,2,FALSE,1,807,807,16207,16,1196,837,61,0.0131,3905.69832877649,99,71,43,0.0162,231.56190827556,42250,134192022.13,8121.81,356,213,53,0.0135,1166.08219398265
590,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,2,FALSE,1,800,800,16207,16,489,400,34,0.0139,1320.85086561931,54,41,28,0.0205,119.04659144231,42250,80391438.81,4418.19,258,158,32,0.0158,767.022082132915
591,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,3,FALSE,1,807,807,16207,16,510,401,39,0.0121,1549.72026742441,47,33,27,0.0253,94.6358281795435,42250,54736159.60,3139.36,261,149,30,0.0157,818.387709224519
592,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,4,FALSE,1,811,811,16207,16,475,360,38,0.0125,1476.51430818686,60,47,30,0.028,112.513549664881,42250,39822910.95,2376.64,245,111,27,0.014,798.072948531087
593,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,5,FALSE,1,807,807,16207,16,491,388,41,0.0121,1535.7694003535,52,44,26,0.0274,101.096029280067,42250,30275423.21,1873.88,226,105,30,0.0123,765.895777870405
594,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,6,FALSE,1,809,809,16207,16,492,382,41,0.0122,1583.54599525394,34,28,22,0.0231,79.3598967373434,42250,23752433.43,1520.03,182,109,28,0.0122,702.547571655501
595,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,7,FALSE,1,802,802,16207,16,459,364,42,0.0134,1353.83538719253,45,39,25,0.0206,100.690935199773,42250,19085063.82,1259.38,258,173,35,0.014,826.147302177069
596,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,8,FALSE,1,822,822,16207,16,556,452,41,0.0134,1557.98439432079,56,44,26,0.0215,120.215105688294,42250,15628096.89,1060.80,241,143,34,0.0136,787.281301777536
597,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,9,FALSE,1,800,800,16207,16,560,445,39,0.0131,1674.30819900602,45,34,27,0.0233,102.069600424458,42250,12997687.65,905.56,240,143,30,0.0126,814.72973130106
598,signed,1,FALSE,TRUE,FALSE,TRUE,limma,spearman,10,FALSE,1,806,806,16207,17,581,433,37,0.012,1820.69879865286,56,43,28,0.0258,128.006026333119,42250,10952115.40,781.67,232,130,29,0.0097,938.79930343603
